Command line: test_speed_GP.py
Total duration: 367.663s
File: <frozen importlib._bootstrap>
File duration: 16.5991s (4.51%)
Line #|      Hits|         Time| Time per hit|      %|Source code
(call)|         1|   0.00489354|   0.00489354|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram2dcontour/colorbar/__init__.py:1 <module>
(call)|         1|    0.0215473|    0.0215473|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram2dcontour/__init__.py:1 <module>
(call)|         1|  0.000285387|  0.000285387|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram2d/hoverlabel/__init__.py:1 <module>
(call)|         1|   0.00021553|   0.00021553|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram2d/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00728559|   0.00728559|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram2d/colorbar/__init__.py:1 <module>
(call)|         1|    0.0203171|    0.0203171|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram2d/__init__.py:1 <module>
(call)|         1|  0.000329018|  0.000329018|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram/unselected/__init__.py:1 <module>
(call)|         1|  0.000537872|  0.000537872|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram/selected/__init__.py:1 <module>
(call)|         1|  0.000290394|  0.000290394|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram/marker/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00654221|   0.00654221|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram/marker/colorbar/__init__.py:1 <module>
(call)|         1|      0.02845|      0.02845|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram/marker/__init__.py:1 <module>
(call)|         1|  0.000288963|  0.000288963|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram/hoverlabel/__init__.py:1 <module>
(call)|         1|    0.0865638|    0.0865638|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/histogram/__init__.py:1 <module>
(call)|         1|  0.000271082|  0.000271082|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmapgl/hoverlabel/__init__.py:1 <module>
(call)|         1|  0.000192165|  0.000192165|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmapgl/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00440717|   0.00440717|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmapgl/colorbar/__init__.py:1 <module>
(call)|         1|    0.0148222|    0.0148222|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmapgl/__init__.py:1 <module>
(call)|         1|  0.000360727|  0.000360727|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmap/hoverlabel/__init__.py:1 <module>
(call)|         1|  0.000196934|  0.000196934|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmap/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00433588|   0.00433588|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmap/colorbar/__init__.py:1 <module>
(call)|         1|    0.0150292|    0.0150292|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/heatmap/__init__.py:1 <module>
(call)|         1|  0.000335217|  0.000335217|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnelarea/title/__init__.py:1 <module>
(call)|         1|  0.000217915|  0.000217915|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnelarea/marker/__init__.py:1 <module>
(call)|         1|  0.000258923|  0.000258923|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnelarea/hoverlabel/__init__.py:1 <module>
(call)|         1|    0.0134728|    0.0134728|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnelarea/__init__.py:1 <module>
(call)|         1|  0.000206232|  0.000206232|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnel/marker/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00453377|   0.00453377|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnel/marker/colorbar/__init__.py:1 <module>
(call)|         1|    0.0107343|    0.0107343|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnel/marker/__init__.py:1 <module>
(call)|         1|   0.00026226|   0.00026226|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnel/hoverlabel/__init__.py:1 <module>
(call)|         1|     0.000211|     0.000211|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnel/connector/__init__.py:1 <module>
(call)|         1|    0.0248404|    0.0248404|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/funnel/__init__.py:1 <module>
(call)|         1|  0.000271797|  0.000271797|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/densitymapbox/hoverlabel/__init__.py:1 <module>
(call)|         1|  0.000216961|  0.000216961|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/densitymapbox/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00433373|   0.00433373|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/densitymapbox/colorbar/__init__.py:1 <module>
(call)|         1|    0.0143049|    0.0143049|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/densitymapbox/__init__.py:1 <module>
(call)|         1|  0.000195026|  0.000195026|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contourcarpet/contours/__init__.py:1 <module>
(call)|         1|   0.00019455|   0.00019455|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contourcarpet/colorbar/title/__init__.py:1 <module>
(call)|         1|    0.0042491|    0.0042491|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contourcarpet/colorbar/__init__.py:1 <module>
(call)|         1|    0.0144234|    0.0144234|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contourcarpet/__init__.py:1 <module>
(call)|         1|  0.000255823|  0.000255823|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contour/hoverlabel/__init__.py:1 <module>
(call)|         1|  0.000187635|  0.000187635|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contour/contours/__init__.py:1 <module>
(call)|         1|  0.000193357|  0.000193357|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contour/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00428462|   0.00428462|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contour/colorbar/__init__.py:1 <module>
(call)|         1|    0.0193501|    0.0193501|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/contour/__init__.py:1 <module>
(call)|         1|  0.000253201|  0.000253201|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/cone/hoverlabel/__init__.py:1 <module>
(call)|         1|  0.000214577|  0.000214577|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/cone/colorbar/title/__init__.py:1 <module>
(call)|         1|    0.0104563|    0.0104563|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/cone/colorbar/__init__.py:1 <module>
(call)|         1|    0.0273457|    0.0273457|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/cone/__init__.py:1 <module>
(call)|         1|  0.000150204|  0.000150204|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choroplethmapbox/unselected/__init__.py:1 <module>
(call)|         1|   0.00016284|   0.00016284|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choroplethmapbox/selected/__init__.py:1 <module>
(call)|         1|  0.000212669|  0.000212669|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choroplethmapbox/marker/__init__.py:1 <module>
(call)|         1|  0.000279188|  0.000279188|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choroplethmapbox/hoverlabel/__init__.py:1 <module>
(call)|         1|  0.000279188|  0.000279188|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choroplethmapbox/colorbar/title/__init__.py:1 <module>
(call)|         1|    0.0045085|    0.0045085|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choroplethmapbox/colorbar/__init__.py:1 <module>
(call)|         1|    0.0257113|    0.0257113|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choroplethmapbox/__init__.py:1 <module>
(call)|         1|  0.000153065|  0.000153065|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choropleth/unselected/__init__.py:1 <module>
(call)|         1|  0.000149012|  0.000149012|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choropleth/selected/__init__.py:1 <module>
(call)|         1|  0.000262022|  0.000262022|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choropleth/marker/__init__.py:1 <module>
(call)|         1|  0.000279665|  0.000279665|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choropleth/hoverlabel/__init__.py:1 <module>
(call)|         1|   0.00019002|   0.00019002|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choropleth/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00439548|   0.00439548|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choropleth/colorbar/__init__.py:1 <module>
(call)|         1|    0.0265517|    0.0265517|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/choropleth/__init__.py:1 <module>
(call)|         1|   0.00019598|   0.00019598|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/carpet/baxis/title/__init__.py:1 <module>
(call)|         1|   0.00464702|   0.00464702|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/carpet/baxis/__init__.py:1 <module>
(call)|         1|  0.000209093|  0.000209093|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/carpet/aaxis/title/__init__.py:1 <module>
(call)|         1|    0.0043273|    0.0043273|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/carpet/aaxis/__init__.py:1 <module>
(call)|         1|    0.0243587|    0.0243587|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/carpet/__init__.py:1 <module>
(call)|         1|  0.000187159|  0.000187159|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/candlestick/increasing/__init__.py:1 <module>
(call)|         1|  0.000325441|  0.000325441|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/candlestick/hoverlabel/__init__.py:1 <module>
(call)|         1|  0.000191689|  0.000191689|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/candlestick/decreasing/__init__.py:1 <module>
(call)|         1|    0.0118413|    0.0118413|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/candlestick/__init__.py:1 <module>
(call)|         1|  0.000187159|  0.000187159|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/box/unselected/__init__.py:1 <module>
(call)|         1|  0.000198603|  0.000198603|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/box/selected/__init__.py:1 <module>
(call)|         1|  0.000260115|  0.000260115|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/box/marker/__init__.py:1 <module>
(call)|         1|  0.000305653|  0.000305653|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/box/hoverlabel/__init__.py:1 <module>
(call)|         1|    0.0159826|    0.0159826|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/box/__init__.py:1 <module>
(call)|         1|  0.000313759|  0.000313759|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/barpolar/unselected/__init__.py:1 <module>
(call)|         1|  0.000391245|  0.000391245|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/barpolar/selected/__init__.py:1 <module>
(call)|         1|  0.000188589|  0.000188589|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/barpolar/marker/colorbar/title/__init__.py:1 <module>
(call)|         1|   0.00457883|   0.00457883|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/barpolar/marker/colorbar/__init__.py:1 <module>
(call)|         1|    0.0115545|    0.0115545|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/barpolar/marker/__init__.py:1 <module>
(call)|         1|  0.000300169|  0.000300169|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/barpolar/hoverlabel/__init__.py:1 <module>
(call)|         1|    0.0282326|    0.0282326|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/barpolar/__init__.py:1 <module>
(call)|         1|  0.000391722|  0.000391722|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/bar/unselected/__init__.py:1 <module>
(call)|         1|  0.000327826|  0.000327826|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/bar/selected/__init__.py:1 <module>
(call)|         1|  0.000201702|  0.000201702|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/bar/marker/colorbar/title/__init__.py:1 <module>
(call)|         1|    0.0045383|    0.0045383|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/bar/marker/colorbar/__init__.py:1 <module>
(call)|         1|    0.0112722|    0.0112722|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/bar/marker/__init__.py:1 <module>
(call)|         1|  0.000248909|  0.000248909|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/bar/hoverlabel/__init__.py:1 <module>
(call)|         1|    0.0314107|    0.0314107|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/bar/__init__.py:1 <module>
(call)|         1|  0.000309706|  0.000309706|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/area/hoverlabel/__init__.py:1 <module>
(call)|         1|   0.00495696|   0.00495696|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/area/__init__.py:1 <module>
(call)|         1|  0.000196218|  0.000196218|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/yaxis/title/__init__.py:1 <module>
(call)|         1|   0.00438547|   0.00438547|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/yaxis/__init__.py:1 <module>
(call)|         1|  0.000189066|  0.000189066|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/xaxis/title/__init__.py:1 <module>
(call)|         1|  0.000170946|  0.000170946|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/xaxis/rangeslider/__init__.py:1 <module>
(call)|         1|  0.000547409|  0.000547409|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/xaxis/rangeselector/__init__.py:1 <module>
(call)|         1|    0.0124178|    0.0124178|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/xaxis/__init__.py:1 <module>
(call)|         1|  0.000781298|  0.000781298|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/updatemenu/__init__.py:1 <module>
(call)|         1|  0.000398874|  0.000398874|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/title/__init__.py:1 <module>
(call)|         1|  0.000201464|  0.000201464|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/ternary/caxis/title/__init__.py:1 <module>
(call)|         1|   0.00428772|   0.00428772|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/ternary/caxis/__init__.py:1 <module>
(call)|         1|  0.000195265|  0.000195265|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/ternary/baxis/title/__init__.py:1 <module>
(call)|         1|   0.00426173|   0.00426173|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/ternary/baxis/__init__.py:1 <module>
(call)|         1|  0.000184059|  0.000184059|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/ternary/aaxis/title/__init__.py:1 <module>
(call)|         1|   0.00421572|   0.00421572|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/ternary/aaxis/__init__.py:1 <module>
(call)|         1|    0.0290716|    0.0290716|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/ternary/__init__.py:1 <module>
(call)|         1|   0.00919962|   0.00919962|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/template/data/__init__.py:1 <module>
(call)|         1|     0.015172|     0.015172|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/template/__init__.py:1 <module>
(call)|         1|  0.000192404|  0.000192404|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/slider/currentvalue/__init__.py:1 <module>
(call)|         1|   0.00504684|   0.00504684|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/slider/__init__.py:1 <module>
(call)|         1|  0.000205517|  0.000205517|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/shape/__init__.py:1 <module>
(call)|         1|  0.000201702|  0.000201702|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/scene/zaxis/title/__init__.py:1 <module>
(call)|         1|   0.00422764|   0.00422764|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/scene/zaxis/__init__.py:1 <module>
(call)|         1|  0.000192642|  0.000192642|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/plotly/graph_objs/layout/scene/yaxis/title/__init__.py:1 <module>
